Torque cutting wheel (MN*m),Pressure force cutting wheel (kN),Thrust force (kN),Torque screw (kN*m),Cutting wheel speed of rotation (rpm),Thrust pressure (bar),Earth pressure (bar),Pressure foam lance (bar),Excavated material flow (t/h),Penetration rate (mm/rpm)
7.894449064,8373.755233,32193.27931,13.65050651,2.05295082,210.7585139,2.248542485,1.914285714,111.4703264,8.001719149
7.977848837,9107.986191,25854.98389,3.504349827,2.082423313,190.9614035,2.791264838,2.164004298,115.6069519,6.903554839
8.274258721,8003.583861,29214.804,16.77352848,1.989755767,211.1783217,2.016369801,1.24480198,116.4115702,6.75545124
6.878482003,11599.77308,27754.54634,7.848300741,2.079389671,197.1136,1.84288122,2.146335491,82.07919654,5.328206371
8.028777778,13559.92028,44447.09471,4.084869771,1.983488556,291.7754717,2.433308625,2.237665094,62.23914759,3.286976966
3.940886076,7642.969471,40961.60661,1.707997022,2.22186895,325.8219462,2.87821402,1.668372193,56.38137472,2.044165336
7.50592233,12158.61142,29774.43954,23.14173542,2.013263889,233.1988743,1.864474908,1.388102999,100.9417219,6.650352665
8.036855895,10070.00975,30277.82131,13.83392758,2.035700824,240.7582547,2.081376758,3.234563346,127.4163569,7.710920775
7.977848837,13286.23705,41542.9589,-0.003257874,1.984507772,302.1237624,2.422644979,1.924870466,106.5360111,6.030758766
7.972772021,6535.0161,33091.49307,21.17962329,1.93489726,219.0035211,2.54607194,3.781967213,128.5698925,7.789797927
3.191064774,6310.958955,39738.40438,0.499078341,1.669837027,286.3986175,2.198061451,1.646025346,56.38137472,3.060468709
7.273833333,6645.430723,26307.61446,34.26379518,0.418982387,180.2332016,1.804320557,1.244429348,172.7950617,43.08387945
7.112545455,6872.618605,27507.75581,18.12631655,2.107860465,201.1806189,2.184394233,2.191732283,141.7037736,7.360807547
7.786356142,10369.2701,30602.39588,10.73270175,2.109033742,216.994003,2.555777059,1.98477306,122.8634812,7.271217687
6.33251928,7669.473394,27276.63678,4.432077052,2.008782235,206.9226361,2.020661905,1.48536,76.87269682,7.627557957
7.278679928,7025.935982,30612.73441,15.21383281,2.170712644,216.994003,2.289871738,1.96925734,137.5100182,7.555489681
6.6891875,6609.880435,29467.76027,14.302,0.442708758,271.7599165,1.77019384,1.184317719,105.4392765,35.57414384
7.506007293,12158.61142,37074.39415,14.44592497,2.05,271.764624,2.861072004,1.942200557,108.3509434,5.353198742
7.447934426,6583.912941,39789.16314,10.49681185,1.717414075,287.3689482,2.377242704,2.533408797,87.04854369,7.14723913
7.324248555,9382.328849,40857.64731,19.98156788,2.02882716,289.5360656,2.519935249,1.973130841,134.6195029,6.73571619
7.777237113,13430.97001,28480.65711,5.32012366,2.049943946,188.5552486,1.893712051,1.466032009,78.56833825,4.315363823
7.870910747,8176.696275,27866.05142,25.78394737,2.032982792,246.9949109,1.925323765,1.575212947,122.2816501,6.650352665
6.232439024,13494.47355,32411.097,3.095039459,2.174710821,242.176,2.805140993,2.441746126,73.02186421,5.778373817
7.142330961,7056.618938,20503.07285,23.85355408,1.853267108,153.4679912,2.149574267,1.582450331,163.9097744,9.044358566
3.730179641,7570.979475,21768.31191,4.25785865,3.180327103,169.1874163,1.605473037,1.403212291,43.69477912,4.175104418
5.672816501,12864.60454,24312.14443,9.833229491,2.193793638,176.4663594,1.843977004,1.503445424,40.04403567,3.554034188
7.207381703,10359.94146,34102.55538,9.250466102,2.032691854,289.6360759,2.361456504,2.254120112,105.8279267,5.294613971
7.087181373,11164.92776,41167.01889,7.454957507,2.128172805,272.6347607,2.935705961,1.893073048,87.22161853,3.674606256
5.597564841,6376.766917,39022.68421,6.666923077,2.138599606,273.4543353,2.231182494,3.506623932,71.38746439,7.441163606
7.630714286,10548.00209,31102.8476,13.17389241,2.077954071,205.5924051,2.613717813,1.98477306,126.4779412,7.355481481
6.025766234,8574.79057,32585.06031,7.515712209,1.3676,252.0622222,2.903618326,2.572593801,116.4530387,10.24477309
6.425812417,12367.73547,33406.5734,-0.024037162,2.023816184,262.1744681,2.580194882,2.295612708,63.6722973,5.186418208
4.941639871,11189.5089,28241.5255,21.46277076,2.195873786,212.6825397,2.665892294,2.287192982,170.2058047,8.504366162
5.115575854,10652.99369,43252.09151,2.767956757,2.172902397,344.6679389,2.570192012,1.924889746,65.44197292,3.356691792
6.165134694,11627.78721,24944.77554,19.81725806,2.13661823,237.5416667,2.084421553,0.280002577,84.16720955,4.098746494
8.327369008,8003.583861,29828.66772,13.26582792,2.0651875,207.9238411,2.736053519,2.031537753,121.604811,7.425398946
4.047744928,10368.35866,40159.73913,4.087741047,1.648211382,253.9164819,2.198061451,1.21795291,69.12121212,3.060468709
7.778967972,8681.247978,35185.53499,11.44390785,2.002580645,298.5308219,2.373639688,1.516179541,102.8144654,6.616347458
7.804498031,9739.84596,32872.80051,10.7144697,1.951287879,270.340836,2.261193708,2.239059406,62.55111821,4.163257091
6.985687204,9641.82109,40442.43128,17.60959716,2.128649289,299.427762,2.999046842,2.013539967,109.7667638,5.167873368
3.712679325,7392.358645,30862.39515,4.25785865,2.187387387,253.990303,2.071604082,4.06218694,94.8978389,9.6734371
7.257176259,10758.6935,32267.54519,7.128797468,2.058650407,249.3924843,2.202047335,1.863687783,114.9386503,7.822616667
7.207381703,16230.91605,27030.5141,3.486911357,2.060941828,199.8705036,1.7977919,1.677526754,103.521059,5.529348344
6.614797441,5763.636943,27071.26116,16.60107843,2.037377483,208.0872211,2.150857722,1.730835381,126.3471074,7.071856061
7.13958589,7461.6,36255.68831,20.01244156,0.419770554,336.422619,1.864503911,1.299860335,139.1621622,36.52681594
5.513215613,7345.655488,24544.65854,19.87065256,0.404038801,182.9504587,1.639682997,1.270608108,123.6948854,34.39973161
7.813153846,6199.021459,33207.93705,37.58191532,0.397983871,313.1584158,1.421849078,1.007006048,150.625,38.05582486
7.82637224,8706.229535,24233.55377,12.65678161,1.743479532,177.0882353,2.063902439,1.224550654,148.471243,10.07383268
7.108537271,11052.77291,23940.95616,10.34677647,2.013245997,199.6489048,2.713921569,2.673024194,100.8111111,5.686748619
7.290830325,9777.674538,31586.8285,12.60315259,2.08504717,238.7345277,1.829948387,1.351008969,138.5785582,7.556884921
8.016351351,8412.761574,27616.47269,11.60828704,1.944937063,238.9516807,2.846743024,3.333855186,141.6536204,8.243947162
6.160992608,11340.19346,40901.68714,0.470494186,2.140759804,315.6299911,2.862973408,1.668858885,63.6722973,3.448986582
4.347970297,13965.22772,27389.9802,0.418196949,2.64852982,216.4694719,1.933264969,1.245915842,63.74059862,3.775109497
5.648932347,7179.89418,22765.45679,19.87065256,0.388311688,187.3492063,1.639682997,1.143948127,134.2513761,34.39973161
6.6891875,6609.880435,29467.76027,14.302,2.131630435,213.1,2.015663265,1.694575045,126.3471074,6.568218299
8.477677083,11982.43032,33426.66877,10.298875,1.719966942,223.7340116,1.898487921,3.24916388,76.71165049,7.915200669
5.339283019,5670.99162,38054.36416,26.50089441,2.226471963,273.4543353,2.231182494,1.723583815,207.6278409,11.15253865
6.910054545,6012.436441,27027.74837,16.60107843,1.703934426,223.0966184,2.150857722,2.094829317,142.1586716,10.07383268
6.163429319,5594.715596,18525.2,21.17733753,2.151510204,150.6956522,2.334877506,2.243518519,129.0716981,6.268345426
4.477661871,6297.863118,23503.80943,16.33575569,2.218754717,188.8130841,2.322456321,1.526661631,251.498008,15.72424691
7.772786885,6709.388601,32218.12435,23.58554404,1.903540587,268.2590674,2.242051218,2.774956822,133.3141684,7.789797927
5.454092873,10252.68151,41302.55308,2.730639471,1.99644,287.1698656,2.42782872,2.424088921,68.95182482,4.035539623
8.028034056,13559.92028,44447.09471,2.484888598,1.984507772,329.6014207,2.191810802,2.007695343,106.5360111,6.030758766
3.940886076,7377.570571,35868.65421,1.707997022,2.544883178,317.0,1.91313392,1.806308411,88.61026616,4.175104418
7.153363971,7489.659091,36255.68831,16.68919517,2.143374046,300.9457944,3.070693878,2.478880071,145.6133333,8.461047893
6.883698031,11599.77308,28817.65258,3.068290323,2.146352288,199.3959311,2.113484349,1.48536,97.70726257,4.424029412
5.339283019,6605.321383,38603.20316,13.98755889,0.406830835,337.1925134,1.677029478,1.04168251,167.0770878,42.1180496
6.771428571,7031.647273,39120.43636,10.49681185,2.173612273,250.3760684,2.897625045,3.5404102,103.7049349,6.084626039
7.858200371,11464.36391,36003.03393,3.029847645,0.416037736,293.4921105,1.626827559,0.95734127,66.54620311,40.757634
8.270593472,9952.609898,27730.58533,10.83614613,1.895854859,238.9516807,1.996548913,1.286820652,118.9161392,6.684483501
7.575967302,6922.86755,27264.93687,22.22932377,1.727766393,215.0189125,2.119321686,2.094829317,107.8973144,7.345663594
2.430961282,1869.296364,9355.773504,2.923836735,0.201396648,189.9045643,1.709493954,1.097382479,27.1755102,280.1703128
6.442737307,4791.137931,22676.03556,37.5216,0.39266537,193.8235294,1.421849078,0.909484436,164.3272727,47.99278795
5.003176661,13645.57065,29432.59783,3.208133462,2.179197292,211.0716135,2.863264752,2.094057212,38.86865861,3.154583704
